"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-1.96590619940736,-0.147829048494886,0.97805925100502,-2.11997531133736,-7.9028013776312e-05,0.754039723437921,-1.80779356465433,0.0108258848438473,0.8881947145979,-1.80779356465433,0.0108258848438473,0.8881947145979
"2",-1.7563168639253,-0.184684333346316,1.00706169816865,-2.29463237706974,0.0156132887058718,0.773531359971245,-0.997613603405702,-0.000347342822553729,0.970636502130203,-0.997613603405702,-0.000347342822553729,0.970636502130203
"3",-1.53620364013202,-0.153118685028332,1.06827612574374,-1.9656354798825,-0.000660296311496976,0.78514180268322,-1.68717192542384,0.017600903761367,0.86606662994226,-1.68717192542384,0.017600903761367,0.86606662994226
"4",-1.61913215252837,-0.170511483941322,0.995039306761897,-1.08583968377804,0.0129009557176372,0.774132242475847,-0.992999785509444,-0.0098668845427378,1.01446520171561,-0.992999785509444,-0.0098668845427378,1.01446520171561
"5",-1.39967427614193,-0.165987161571898,1.03819821980842,-2.06057874495416,-0.0224765087614528,0.920985561662551,-0.978432333364964,0.00119203220483911,0.945115201208531,-0.978432333364964,0.00119203220483911,0.945115201208531
"6",-2.16725078804233,-0.259502161783177,0.87775559519868,-2.05734804514657,-0.0209814937406564,0.944227954114065,-1.87480240728007,0.0177308886625798,0.866716239318817,-1.87480240728007,0.0177308886625798,0.866716239318817
"7",-2.56181992951879,-0.282936849850011,0.791388874312009,-1.99255005500941,-0.0194141930013681,0.92944037258546,-0.912568928873842,0.0178974375116097,0.91626173627983,-0.912568928873842,0.0178974375116097,0.91626173627983
"8",-2.43697742117819,-0.336853582399427,0.760919087218832,-2.08736458819562,-0.012638278090089,0.9387193851926,-2.18610658190005,0.0220196446867222,0.897407746201418,-2.18610658190005,0.0220196446867222,0.897407746201418
"9",-1.48330177195467,-0.159818021876955,1.00850112757829,-2.12727950516664,-0.0138701518025482,0.767944156135673,-0.995935680227091,-0.0048327330966952,1.00077149339727,-0.995935680227091,-0.0048327330966952,1.00077149339727
"10",-1.60132740446075,-0.12452601083009,1.10797018141305,-2.71034095796456,0.00344952952466546,0.753514808684187,-0.952340681546093,-0.013461717884015,0.977728796070507,-0.952340681546093,-0.013461717884015,0.977728796070507
"11",-2.25783841477534,-0.173755198550337,1.0459637952004,-1.87618641440876,0.00605376938547132,0.822899844377016,-0.944843863949163,-0.00253963460025233,0.985390597946791,-0.944843863949163,-0.00253963460025233,0.985390597946791
"12",-2.09187808670455,-0.207720327171128,0.945051583411116,-1.11179938880262,0.0225793950594464,0.874700821728812,-1.75559392479614,0.0195186737261935,0.826493859596531,-1.75559392479614,0.0195186737261935,0.826493859596531
"13",-2.11195706580863,-0.149884954939356,1.00444678893469,-2.21072504744002,-0.0155593040010187,0.783262509024718,-0.981664101719415,0.00133768932868736,1.00736635997873,-0.981664101719415,0.00133768932868736,1.00736635997873
"14",-2.21228713148011,-0.176237860094892,0.989852680858,-2.07825693255095,-0.0380325490707632,0.882572557003296,-0.959997964135282,0.0114693934228584,0.930956698050661,-0.959997964135282,0.0114693934228584,0.930956698050661
"15",-2.18093295601719,-0.229667187765969,0.912418152428773,-1.98873248808932,-0.015056511998908,0.886997812376174,-1.00838199360412,-0.00222726745863102,0.96539099608524,-1.00838199360412,-0.00222726745863102,0.96539099608524
"16",-2.22187959568249,-0.224647399484433,0.969044094420689,-1.96813289363767,-0.0186023883789119,0.883318059514101,-2.2131398225608,0.0149457602949992,0.81667374222623,-2.2131398225608,0.0149457602949992,0.81667374222623
"17",-2.49215505600575,-0.241247556752522,0.934106982711874,-1.95530189321227,-0.0106388076465146,0.881952742856329,-1.84174997741444,0.0099904469151122,0.864080848238986,-1.84174997741444,0.0099904469151122,0.864080848238986
"18",-1.49661821834127,-0.112167502895337,1.13978716148204,-1.94256023471331,-0.0198893561044486,0.880649045318658,-0.946014297203992,-0.001640636133087,0.963557815567719,-0.946014297203992,-0.001640636133087,0.963557815567719
"19",-2.59327070909749,-0.263078065359415,0.934947640544646,-1.18907529713708,0.0209345036301221,1.0316845998132,-2.10999086705348,-0.0481017896700991,0.792919155727459,-2.10999086705348,-0.0481017896700991,0.792919155727459
