"","select.static","select.additive","select.multiplicative","nonselect.static","nonselect.additive","nonselect.multiplicative","selWT.static","selWT.additive","selWT.multiplicative","nonWT.static","nonWT.additive","nonWT.multiplicative"
"1",-1.96198729890653,-0.211026704596733,0.985750679250266,-2.11997531133736,-7.9028013776312e-05,0.754039723437921,-1.80779356465433,0.0108258848438473,0.8881947145979,-1.80779356465433,0.0108258848438473,0.8881947145979
"2",-2.0849117279677,-0.15773443857161,0.960021983868531,-2.29463237706974,0.0156132887058718,0.773531359971245,-0.997613603405702,-0.000347342822553729,0.970636502130203,-0.997613603405702,-0.000347342822553729,0.970636502130203
"3",-1.73177798433861,-0.136692369582312,1.06216639765625,-1.9656354798825,-0.000660296311496976,0.78514180268322,-1.68717192542384,0.017600903761367,0.86606662994226,-1.68717192542384,0.017600903761367,0.86606662994226
"4",-2.12672345068297,-0.266062011805809,0.901589041099134,-1.08583968377804,0.0129009557176372,0.774132242475847,-0.992999785509444,-0.0098668845427378,1.01446520171561,-0.992999785509444,-0.0098668845427378,1.01446520171561
"5",-1.58233437452301,-0.167490672819371,1.00474682875792,-2.06057874495416,-0.0224765087614528,0.920985561662551,-0.978432333364964,0.00119203220483911,0.945115201208531,-0.978432333364964,0.00119203220483911,0.945115201208531
"6",-1.52262035038197,-0.13399018244331,1.05764250635616,-2.05734804514657,-0.0209814937406564,0.944227954114065,-1.87480240728007,0.0177308886625798,0.866716239318817,-1.87480240728007,0.0177308886625798,0.866716239318817
"7",-1.80778342482252,-0.182377717426954,0.939204933590733,-1.99255005500941,-0.0194141930013681,0.92944037258546,-0.912568928873842,0.0178974375116097,0.91626173627983,-0.912568928873842,0.0178974375116097,0.91626173627983
"8",-1.51280641174719,-0.166526973526978,0.996686052620419,-2.08736458819562,-0.012638278090089,0.9387193851926,-2.18610658190005,0.0220196446867222,0.897407746201418,-2.18610658190005,0.0220196446867222,0.897407746201418
"9",-2.11074187897651,-0.289180283833228,0.904019932371809,-2.12727950516664,-0.0138701518025482,0.767944156135673,-0.995935680227091,-0.0048327330966952,1.00077149339727,-0.995935680227091,-0.0048327330966952,1.00077149339727
"10",-2.13951376419496,-0.179395261036423,0.936957038875543,-2.71034095796456,0.00344952952466546,0.753514808684187,-0.952340681546093,-0.013461717884015,0.977728796070507,-0.952340681546093,-0.013461717884015,0.977728796070507
"11",-1.50265935737525,-0.0922549788441519,1.11858131989177,-1.87618641440876,0.00605376938547132,0.822899844377016,-0.944843863949163,-0.00253963460025233,0.985390597946791,-0.944843863949163,-0.00253963460025233,0.985390597946791
"12",-2.23010181256416,-0.190430196053068,0.975975627388524,-1.11179938880262,0.0225793950594464,0.874700821728812,-1.75559392479614,0.0195186737261935,0.826493859596531,-1.75559392479614,0.0195186737261935,0.826493859596531
"13",-2.31851652096637,-0.274492037466027,0.907975365235103,-2.21072504744002,-0.0155593040010187,0.783262509024718,-0.981664101719415,0.00133768932868736,1.00736635997873,-0.981664101719415,0.00133768932868736,1.00736635997873
"14",-1.8164291294235,-0.140847784988804,0.998432640340228,-2.07825693255095,-0.0380325490707632,0.882572557003296,-0.959997964135282,0.0114693934228584,0.930956698050661,-0.959997964135282,0.0114693934228584,0.930956698050661
"15",-2.17500379537138,-0.219238551766099,0.895616870113825,-1.98873248808932,-0.015056511998908,0.886997812376174,-1.00838199360412,-0.00222726745863102,0.96539099608524,-1.00838199360412,-0.00222726745863102,0.96539099608524
"16",-2.16369945798861,-0.167479407440244,1.0069850544401,-1.96813289363767,-0.0186023883789119,0.883318059514101,-2.2131398225608,0.0149457602949992,0.81667374222623,-2.2131398225608,0.0149457602949992,0.81667374222623
"17",-1.52381314064692,-0.164847272363915,1.0419402029057,-1.95530189321227,-0.0106388076465146,0.881952742856329,-1.84174997741444,0.0099904469151122,0.864080848238986,-1.84174997741444,0.0099904469151122,0.864080848238986
"18",-1.51680889635791,-0.180444457192635,1.03603325031095,-1.94256023471331,-0.0198893561044486,0.880649045318658,-0.946014297203992,-0.001640636133087,0.963557815567719,-0.946014297203992,-0.001640636133087,0.963557815567719
"19",-1.92217014502712,-0.100967825161895,1.08681868950013,-1.18907529713708,0.0209345036301221,1.0316845998132,-2.10999086705348,-0.0481017896700991,0.792919155727459,-2.10999086705348,-0.0481017896700991,0.792919155727459
